"combination","R_squared"
"age21",0.000116608579264765
"workclass",0.0249026896793416
"education",0.123683263075408
"marital_status",0.207880416845038
"occupation",0.123224219579079
"race",0.00764655530078484
"sex",0.04557843791618
"hours_per_week",0.0478017770667696
"native_country",0.0191414095464587
"age21, workclass",0.0251426941209928
"age21, education",0.123759342238218
"age21, marital_status",0.207950977107783
"age21, occupation",0.123227776517822
"age21, race",0.00778548975988502
"age21, sex",0.0456729547243423
"age21, hours_per_week",0.0478282879125921
"age21, native_country",0.0193550705355997
"workclass, education",0.136154937196617
"workclass, marital_status",0.224021216752934
"workclass, occupation",0.133731724392149
"workclass, race",0.0328358150062417
"workclass, sex",0.0673429951298161
"workclass, hours_per_week",0.0664383030907106
"workclass, native_country",0.0426485769310299
"education, marital_status",0.329607826572898
"education, occupation",0.18111722527601
"education, race",0.127966855912023
"education, sex",0.169772575666832
"education, hours_per_week",0.152817187496258
"education, native_country",0.137291294199271
"marital_status, occupation",0.303449833190175
"marital_status, race",0.210601885482333
"marital_status, sex",0.208995455674957
"marital_status, hours_per_week",0.227505145483938
"marital_status, native_country",0.225364156319241
"occupation, race",0.127119150446545
"occupation, sex",0.163902047102579
"occupation, hours_per_week",0.147762229441615
"occupation, native_country",0.137536088507967
"race, sex",0.0508393448461698
"race, hours_per_week",0.053765511849548
"race, native_country",0.0261703167771148
"sex, hours_per_week",0.077868764657007
"sex, native_country",0.0653173960903483
"hours_per_week, native_country",0.066653889840718
"age21, workclass, education",0.13635301074154
"age21, workclass, marital_status",0.22414798177227
"age21, workclass, occupation",0.133774799720664
"age21, workclass, race",0.0331014516774322
"age21, workclass, sex",0.0675173334169284
"age21, workclass, hours_per_week",0.0665183414149232
"age21, workclass, native_country",0.0429967260432795
"age21, education, marital_status",0.329764713538978
"age21, education, occupation",0.181211916059078
"age21, education, race",0.128054561213912
"age21, education, sex",0.169838764101955
"age21, education, hours_per_week",0.152836934408724
"age21, education, native_country",0.137414549199052
"age21, marital_status, occupation",0.303458894680475
"age21, marital_status, race",0.210702820006962
"age21, marital_status, sex",0.209069640171991
"age21, marital_status, hours_per_week",0.227521251346568
"age21, marital_status, native_country",0.225563096942687
"age21, occupation, race",0.127122286212673
"age21, occupation, sex",0.163910057477183
"age21, occupation, hours_per_week",0.147763442322299
"age21, occupation, native_country",0.137556277380656
"age21, race, sex",0.0509526249454226
"age21, race, hours_per_week",0.0538007911313598
"age21, race, native_country",0.0264540115861732
"age21, sex, hours_per_week",0.0778889690103662
"age21, sex, native_country",0.0654886757909842
"age21, hours_per_week, native_country",0.0667284444652139
"workclass, education, marital_status",0.336460731318436
"workclass, education, occupation",0.18921177736254
"workclass, education, race",0.140515347389276
"workclass, education, sex",0.178939466676481
"workclass, education, hours_per_week",0.161633362308122
"workclass, education, native_country",0.150151078484434
"workclass, marital_status, occupation",0.309796191977469
"workclass, marital_status, race",0.227246540623875
"workclass, marital_status, sex",0.225293017288692
"workclass, marital_status, hours_per_week",0.242713548165965
"workclass, marital_status, native_country",0.24039687102369
"workclass, occupation, race",0.138056518328089
"workclass, occupation, sex",0.171117105699529
"workclass, occupation, hours_per_week",0.155696034382531
"workclass, occupation, native_country",0.147937615041542
"workclass, race, sex",0.0732863655869341
"workclass, race, hours_per_week",0.073212021991493
"workclass, race, native_country",0.0497611846967477
"workclass, sex, hours_per_week",0.0960646354999032
"workclass, sex, native_country",0.0856573872932959
"workclass, hours_per_week, native_country",0.0837448120286026
"education, marital_status, occupation",0.355642131077947
"education, marital_status, race",0.331811035771202
"education, marital_status, sex",0.330885062204056
"education, marital_status, hours_per_week",0.339801004437086
"education, marital_status, native_country",0.343796462267117
"education, occupation, race",0.184442890036114
"education, occupation, sex",0.213575424781084
"education, occupation, hours_per_week",0.197958539317983
"education, occupation, native_country",0.193341988816911
"education, race, sex",0.17231756799034
"education, race, hours_per_week",0.156314337177704
"education, race, native_country",0.141248592294951
"education, sex, hours_per_week",0.187003774523229
"education, sex, native_country",0.183440180273555
"education, hours_per_week, native_country",0.16640153041895
"marital_status, occupation, race",0.304828914995195
"marital_status, occupation, sex",0.306294280908928
"marital_status, occupation, hours_per_week",0.315180929465039
"marital_status, occupation, native_country",0.317166085873683
"marital_status, race, sex",0.211562194502364
"marital_status, race, hours_per_week",0.230098158517609
"marital_status, race, native_country",0.22774057303107
"marital_status, sex, hours_per_week",0.227613222422177
"marital_status, sex, native_country",0.226293059362662
"marital_status, hours_per_week, native_country",0.244336669820925
"occupation, race, sex",0.166271027823694
"occupation, race, hours_per_week",0.151004588513512
"occupation, race, native_country",0.141555664858096
"occupation, sex, hours_per_week",0.179845383647257
"occupation, sex, native_country",0.17791075405337
"occupation, hours_per_week, native_country",0.161766365316421
"race, sex, hours_per_week",0.0824247314854714
"race, sex, native_country",0.0700587801719051
"race, hours_per_week, native_country",0.0719526975507185
"sex, hours_per_week, native_country",0.0972512996455381
"age21, workclass, education, marital_status",0.336703204699462
"age21, workclass, education, occupation",0.189389882302744
"age21, workclass, education, race",0.140723408406592
"age21, workclass, education, sex",0.17909146698321
"age21, workclass, education, hours_per_week",0.161706488504278
"age21, workclass, education, native_country",0.150423296695017
"age21, workclass, marital_status, occupation",0.309796196495166
"age21, workclass, marital_status, race",0.227409714142249
"age21, workclass, marital_status, sex",0.225424683658483
"age21, workclass, marital_status, hours_per_week",0.242762495150282
"age21, workclass, marital_status, native_country",0.240671915316244
"age21, workclass, occupation, race",0.138098111281809
"age21, workclass, occupation, sex",0.171118044306955
"age21, workclass, occupation, hours_per_week",0.155702946671599
"age21, workclass, occupation, native_country",0.148021796043849
"age21, workclass, race, sex",0.0734840218146705
"age21, workclass, race, hours_per_week",0.0733051324986081
"age21, workclass, race, native_country",0.0501855892365138
"age21, workclass, sex, hours_per_week",0.0961172851192801
"age21, workclass, sex, native_country",0.0859142780985733
"age21, workclass, hours_per_week, native_country",0.0838846558759826
"age21, education, marital_status, occupation",0.355688249414217
"age21, education, marital_status, race",0.331997927515793
"age21, education, marital_status, sex",0.331049235268516
"age21, education, marital_status, hours_per_week",0.339886082574411
"age21, education, marital_status, native_country",0.344034224188121
"age21, education, occupation, race",0.184536142281603
"age21, education, occupation, sex",0.213605677345685
"age21, education, occupation, hours_per_week",0.198003510555905
"age21, education, occupation, native_country",0.193465407321208
"age21, education, race, sex",0.172389566101307
"age21, education, race, hours_per_week",0.15633827853317
"age21, education, race, native_country",0.141416638224398
"age21, education, sex, hours_per_week",0.187022995713464
"age21, education, sex, native_country",0.183536189963704
"age21, education, hours_per_week, native_country",0.166439543944901
"age21, marital_status, occupation, race",0.304834245536801
"age21, marital_status, occupation, sex",0.306307268495878
"age21, marital_status, occupation, hours_per_week",0.315209058195885
"age21, marital_status, occupation, native_country",0.317166902663536
"age21, marital_status, race, sex",0.211666219197144
