"combination","R_squared"
"age27",0.000119594983586269
"workclass",0.0249026896793416
"education",0.123683263075408
"marital_status",0.207880416845038
"occupation",0.123224219579079
"race",0.00764655530078484
"sex",0.04557843791618
"hours_per_week",0.0478017770667696
"native_country",0.0191414095464587
"age27, workclass",0.0251697651556265
"age27, education",0.124393158403921
"age27, marital_status",0.207896320356468
"age27, occupation",0.124275234668866
"age27, race",0.00782071673969909
"age27, sex",0.0456415254859429
"age27, hours_per_week",0.0478652842728875
"age27, native_country",0.0192941003858753
"workclass, education",0.136154937196617
"workclass, marital_status",0.224021216752934
"workclass, occupation",0.133731724392149
"workclass, race",0.0328358150062417
"workclass, sex",0.0673429951298161
"workclass, hours_per_week",0.0664383030907106
"workclass, native_country",0.0426485769310299
"education, marital_status",0.329607826572898
"education, occupation",0.18111722527601
"education, race",0.127966855912023
"education, sex",0.169772575666832
"education, hours_per_week",0.152817187496258
"education, native_country",0.137291294199271
"marital_status, occupation",0.303449833190175
"marital_status, race",0.210601885482333
"marital_status, sex",0.208995455674957
"marital_status, hours_per_week",0.227505145483938
"marital_status, native_country",0.225364156319241
"occupation, race",0.127119150446545
"occupation, sex",0.163902047102579
"occupation, hours_per_week",0.147762229441615
"occupation, native_country",0.137536088507967
"race, sex",0.0508393448461698
"race, hours_per_week",0.053765511849548
"race, native_country",0.0261703167771148
"sex, hours_per_week",0.077868764657007
"sex, native_country",0.0653173960903483
"hours_per_week, native_country",0.066653889840718
"age27, workclass, education",0.136987715479188
"age27, workclass, marital_status",0.224021262505835
"age27, workclass, occupation",0.134955263481227
"age27, workclass, race",0.0331876624202985
"age27, workclass, sex",0.0675244732357247
"age27, workclass, hours_per_week",0.0666036110357408
"age27, workclass, native_country",0.0429584278366033
"age27, education, marital_status",0.329702964487809
"age27, education, occupation",0.182523701623018
"age27, education, race",0.128728976688345
"age27, education, sex",0.170335243266706
"age27, education, hours_per_week",0.153355129564119
"age27, education, native_country",0.138157218616508
"age27, marital_status, occupation",0.303614868054122
"age27, marital_status, race",0.210609281084355
"age27, marital_status, sex",0.209012855269317
"age27, marital_status, hours_per_week",0.227534624079026
"age27, marital_status, native_country",0.225387458098463
"age27, occupation, race",0.12828711842962
"age27, occupation, sex",0.164860963398925
"age27, occupation, hours_per_week",0.148607262670393
"age27, occupation, native_country",0.138845086476127
"age27, race, sex",0.0509370472710473
"age27, race, hours_per_week",0.0538612675056899
"age27, race, native_country",0.0263789795199127
"age27, sex, hours_per_week",0.0779126033327463
"age27, sex, native_country",0.0653989757976805
"age27, hours_per_week, native_country",0.0667652108324481
"workclass, education, marital_status",0.336460731318436
"workclass, education, occupation",0.18921177736254
"workclass, education, race",0.140515347389276
"workclass, education, sex",0.178939466676481
"workclass, education, hours_per_week",0.161633362308122
"workclass, education, native_country",0.150151078484434
"workclass, marital_status, occupation",0.309796191977469
"workclass, marital_status, race",0.227246540623875
"workclass, marital_status, sex",0.225293017288692
"workclass, marital_status, hours_per_week",0.242713548165965
"workclass, marital_status, native_country",0.24039687102369
"workclass, occupation, race",0.138056518328089
"workclass, occupation, sex",0.171117105699529
"workclass, occupation, hours_per_week",0.155696034382531
"workclass, occupation, native_country",0.147937615041542
"workclass, race, sex",0.0732863655869341
"workclass, race, hours_per_week",0.073212021991493
"workclass, race, native_country",0.0497611846967477
"workclass, sex, hours_per_week",0.0960646354999032
"workclass, sex, native_country",0.0856573872932959
"workclass, hours_per_week, native_country",0.0837448120286026
"education, marital_status, occupation",0.355642131077947
"education, marital_status, race",0.331811035771202
"education, marital_status, sex",0.330885062204056
"education, marital_status, hours_per_week",0.339801004437086
"education, marital_status, native_country",0.343796462267117
"education, occupation, race",0.184442890036114
"education, occupation, sex",0.213575424781084
"education, occupation, hours_per_week",0.197958539317983
"education, occupation, native_country",0.193341988816911
"education, race, sex",0.17231756799034
"education, race, hours_per_week",0.156314337177704
"education, race, native_country",0.141248592294951
"education, sex, hours_per_week",0.187003774523229
"education, sex, native_country",0.183440180273555
"education, hours_per_week, native_country",0.16640153041895
"marital_status, occupation, race",0.304828914995195
"marital_status, occupation, sex",0.306294280908928
"marital_status, occupation, hours_per_week",0.315180929465039
"marital_status, occupation, native_country",0.317166085873683
"marital_status, race, sex",0.211562194502364
"marital_status, race, hours_per_week",0.230098158517609
"marital_status, race, native_country",0.22774057303107
"marital_status, sex, hours_per_week",0.227613222422177
"marital_status, sex, native_country",0.226293059362662
"marital_status, hours_per_week, native_country",0.244336669820925
"occupation, race, sex",0.166271027823694
"occupation, race, hours_per_week",0.151004588513512
"occupation, race, native_country",0.141555664858096
"occupation, sex, hours_per_week",0.179845383647257
"occupation, sex, native_country",0.17791075405337
"occupation, hours_per_week, native_country",0.161766365316421
"race, sex, hours_per_week",0.0824247314854714
"race, sex, native_country",0.0700587801719051
"race, hours_per_week, native_country",0.0719526975507185
"sex, hours_per_week, native_country",0.0972512996455381
"age27, workclass, education, marital_status",0.336607883882786
"age27, workclass, education, occupation",0.190739218182433
"age27, workclass, education, race",0.141420528177948
"age27, workclass, education, sex",0.17962425156572
"age27, workclass, education, hours_per_week",0.162296427181746
"age27, workclass, education, native_country",0.151158478056088
"age27, workclass, marital_status, occupation",0.310001778705821
"age27, workclass, marital_status, race",0.227248437079805
"age27, workclass, marital_status, sex",0.22529310199247
"age27, workclass, marital_status, hours_per_week",0.242715426350492
"age27, workclass, marital_status, native_country",0.240399282582566
"age27, workclass, occupation, race",0.139412819648581
"age27, workclass, occupation, sex",0.172190951975529
"age27, workclass, occupation, hours_per_week",0.15666962790137
"age27, workclass, occupation, native_country",0.149426137369203
"age27, workclass, race, sex",0.0735267677306299
"age27, workclass, race, hours_per_week",0.0734308208188044
"age27, workclass, race, native_country",0.0501507328913041
"age27, workclass, sex, hours_per_week",0.0961949188714299
"age27, workclass, sex, native_country",0.0858572188131221
"age27, workclass, hours_per_week, native_country",0.0839725766198349
"age27, education, marital_status, occupation",0.355940726642506
"age27, education, marital_status, race",0.33190382326808
"age27, education, marital_status, sex",0.330978516964667
"age27, education, marital_status, hours_per_week",0.339880736955054
"age27, education, marital_status, native_country",0.343915976576972
"age27, education, occupation, race",0.185916235889984
"age27, education, occupation, sex",0.214801890078337
"age27, education, occupation, hours_per_week",0.199172981102463
"age27, education, occupation, native_country",0.19507797911951
"age27, education, race, sex",0.172919670038656
"age27, education, race, hours_per_week",0.156909317071809
"age27, education, race, native_country",0.142170902014173
"age27, education, sex, hours_per_week",0.187484935123599
"age27, education, sex, native_country",0.184086029996883
"age27, education, hours_per_week, native_country",0.16711426864414
"age27, marital_status, occupation, race",0.30500800061695
"age27, marital_status, occupation, sex",0.306468632393918
"age27, marital_status, occupation, hours_per_week",0.315294619727727
"age27, marital_status, occupation, native_country",0.317405572427701
"age27, marital_status, race, sex",0.211570885903083
"age27, marital_status, race, hours_per_week",0.230118039286578
"age27, marital_status, race, native_country",0.227754822510472
"age27, marital_status, sex, hours_per_week",0.227642918972143
"age27, marital_status, sex, native_country",0.226316951265255
"age27, marital_status, hours_per_week, native_country",0.244368085031886
"age27, occupation, race, sex",0.167303891404786
"age27, occupation, race, hours_per_week",0.151943249013926
"age27, occupation, race, native_country",0.14295947048871
"age27, occupation, sex, hours_per_week",0.180647814677119
"age27, occupation, sex, native_country",0.17912370317145
"age27, occupation, hours_per_week, native_country",0.162893902966905
"age27, race, sex, hours_per_week",0.082493021767799
"age27, race, sex, native_country",0.07016721936869
"age27, race, hours_per_week, native_country",0.0721012576722003
"age27, sex, hours_per_week, native_country",0.0973267547946257
"workclass, education, marital_status, occupation",0.360574326004953
"workclass, education, marital_status, race",0.338647024254592
"workclass, education, marital_status, sex",0.337632212890698
"workclass, education, marital_status, hours_per_week",0.346413068100499
"workclass, education, marital_status, native_country",0.350664339972654
"workclass, education, occupation, race",0.192785087413714
"workclass, education, occupation, sex",0.219138161289837
"workclass, education, occupation, hours_per_week",0.204288692533229
"workclass, education, occupation, native_country",0.201658505006962
"workclass, education, race, sex",0.181703598134531
"workclass, education, race, hours_per_week",0.165489745433966
"workclass, education, race, native_country",0.153936463883576
"workclass, education, sex, hours_per_week",0.194503496055954
"workclass, education, sex, native_country",0.192866439879287
"workclass, education, hours_per_week, native_country",0.17536361694777
"workclass, marital_status, occupation, race",0.311344670976054
"workclass, marital_status, occupation, sex",0.312327560529508
"workclass, marital_status, occupation, hours_per_week",0.320848298664081
"workclass, marital_status, occupation, native_country",0.323206914343077
"workclass, marital_status, race, sex",0.228332734089568
"workclass, marital_status, race, hours_per_week",0.245742551185642
"workclass, marital_status, race, native_country",0.243211700128671
"workclass, marital_status, sex, hours_per_week",0.242918989788356
"workclass, marital_status, sex, native_country",0.241459349846663
"workclass, marital_status, hours_per_week, native_country",0.258316518401851
"workclass, occupation, race, sex",0.173882327646064
"workclass, occupation, race, hours_per_week",0.159465734389196
"workclass, occupation, race, native_country",0.152215577874535
"workclass, occupation, sex, hours_per_week",0.185735345564003
"workclass, occupation, sex, native_country",0.185086586604348
"workclass, occupation, hours_per_week, native_country",0.169492493454038
"workclass, race, sex, hours_per_week",0.101484574466795
"workclass, race, sex, native_country",0.0909448450666815
"workclass, race, hours_per_week, native_country",0.0897941893942352
"workclass, sex, hours_per_week, native_country",0.11387253930843
"education, marital_status, occupation, race",0.35747480429501
"education, marital_status, occupation, sex",0.35682406514568
"education, marital_status, occupation, hours_per_week",0.363486141378693
"education, marital_status, occupation, native_country",0.369366671373396
"education, marital_status, race, sex",0.332978065644912
"education, marital_status, race, hours_per_week",0.341984366533502
"education, marital_status, race, native_country",0.345613380355656
"education, marital_status, sex, hours_per_week",0.340196340892342
"education, marital_status, sex, native_country",0.344842875490643
"education, marital_status, hours_per_week, native_country",0.35343930035041
"education, occupation, race, sex",0.215687683936534
"education, occupation, race, hours_per_week",0.20079823187991
"education, occupation, race, native_country",0.196505869362644
"education, occupation, sex, hours_per_week",0.224463508605166
"education, occupation, sex, native_country",0.226113300067345
