"combination","R_squared"
"age",0.0682620841074623
"workclass2",0.000745825083407148
"education",0.123683263075408
"marital_status",0.207880416845038
"occupation",0.123224219579079
"race",0.00764655530078484
"sex",0.04557843791618
"hours_per_week",0.0478017770667696
"native_country",0.0191414095464587
"age, workclass2",0.0689583908870222
"age, education",0.181934571339844
"age, marital_status",0.226070736908065
"age, occupation",0.179475413027175
"age, race",0.0742264368036886
"age, sex",0.107890526860942
"age, hours_per_week",0.11359899618637
"age, native_country",0.0875691863969055
"workclass2, education",0.125327643001882
"workclass2, marital_status",0.208330447326488
"workclass2, occupation",0.124164454950443
"workclass2, race",0.00844668653776859
"workclass2, sex",0.0461038975824704
"workclass2, hours_per_week",0.0487109839209715
"workclass2, native_country",0.0199049256148873
"education, marital_status",0.329607826572898
"education, occupation",0.18111722527601
"education, race",0.127966855912023
"education, sex",0.169772575666832
"education, hours_per_week",0.152817187496258
"education, native_country",0.137291294199271
"marital_status, occupation",0.303449833190175
"marital_status, race",0.210601885482333
"marital_status, sex",0.208995455674957
"marital_status, hours_per_week",0.227505145483938
"marital_status, native_country",0.225364156319241
"occupation, race",0.127119150446545
"occupation, sex",0.163902047102579
"occupation, hours_per_week",0.147762229441615
"occupation, native_country",0.137536088507967
"race, sex",0.0508393448461698
"race, hours_per_week",0.053765511849548
"race, native_country",0.0261703167771148
"sex, hours_per_week",0.077868764657007
"sex, native_country",0.0653173960903483
"hours_per_week, native_country",0.066653889840718
"age, workclass2, education",0.183499818249677
"age, workclass2, marital_status",0.226518406576205
"age, workclass2, occupation",0.180295898595015
"age, workclass2, race",0.074922706761846
"age, workclass2, sex",0.108375474561132
"age, workclass2, hours_per_week",0.114416621540608
"age, workclass2, native_country",0.088294829110783
"age, education, marital_status",0.343401929889459
"age, education, occupation",0.232223763627299
"age, education, race",0.184831311227504
"age, education, sex",0.222219514847084
"age, education, hours_per_week",0.210521255111131
"age, education, native_country",0.19637786699067
"age, marital_status, occupation",0.318888141356213
"age, marital_status, race",0.228219280601156
"age, marital_status, sex",0.226654537333611
"age, marital_status, hours_per_week",0.249430697639823
"age, marital_status, native_country",0.243575136445808
"age, occupation, race",0.182368406157902
"age, occupation, sex",0.213535518858705
"age, occupation, hours_per_week",0.205375502750476
"age, occupation, native_country",0.194363024216195
"age, race, sex",0.111847178239007
"age, race, hours_per_week",0.118140715816833
"age, race, native_country",0.0930375607043648
"age, sex, hours_per_week",0.139594698574906
"age, sex, native_country",0.12733205051442
"age, hours_per_week, native_country",0.132029428124526
"workclass2, education, marital_status",0.33093691942124
"workclass2, education, occupation",0.182713301360036
"workclass2, education, race",0.129805021003755
"workclass2, education, sex",0.171052813409347
"workclass2, education, hours_per_week",0.154522062264566
"workclass2, education, native_country",0.139125827683602
"workclass2, marital_status, occupation",0.304369700135772
"workclass2, marital_status, race",0.211115138984997
"workclass2, marital_status, sex",0.20942935076918
"workclass2, marital_status, hours_per_week",0.228047644878559
"workclass2, marital_status, native_country",0.225846541551497
"workclass2, occupation, race",0.128250211018265
"workclass2, occupation, sex",0.164825975157091
"workclass2, occupation, hours_per_week",0.148775826445178
