"combination","R_squared"
"age",0.0682620841074623
"workclass7",0.000951743175990449
"education",0.123683263075408
"marital_status",0.207880416845038
"occupation",0.123224219579079
"race",0.00764655530078484
"sex",0.04557843791618
"hours_per_week",0.0478017770667696
"native_country",0.0191414095464587
"age, workclass7",0.0690515244082361
"age, education",0.181934571339844
"age, marital_status",0.226070736908065
"age, occupation",0.179475413027175
"age, race",0.0742264368036886
"age, sex",0.107890526860942
"age, hours_per_week",0.11359899618637
"age, native_country",0.0875691863969055
"workclass7, education",0.124931281568695
"workclass7, marital_status",0.208913392877019
"workclass7, occupation",0.124208090420549
"workclass7, race",0.008552500121216
"workclass7, sex",0.0465895249168989
"workclass7, hours_per_week",0.0491291831308637
"workclass7, native_country",0.0201044965859204
"education, marital_status",0.329607826572898
"education, occupation",0.18111722527601
"education, race",0.127966855912023
"education, sex",0.169772575666832
"education, hours_per_week",0.152817187496258
"education, native_country",0.137291294199271
"marital_status, occupation",0.303449833190175
"marital_status, race",0.210601885482333
"marital_status, sex",0.208995455674957
"marital_status, hours_per_week",0.227505145483938
"marital_status, native_country",0.225364156319241
"occupation, race",0.127119150446545
"occupation, sex",0.163902047102579
"occupation, hours_per_week",0.147762229441615
"occupation, native_country",0.137536088507967
"race, sex",0.0508393448461698
"race, hours_per_week",0.053765511849548
"race, native_country",0.0261703167771148
"sex, hours_per_week",0.077868764657007
"sex, native_country",0.0653173960903483
"hours_per_week, native_country",0.066653889840718
"age, workclass7, education",0.182804555221067
"age, workclass7, marital_status",0.227041401173221
"age, workclass7, occupation",0.180366929009691
"age, workclass7, race",0.0750323937106748
"age, workclass7, sex",0.108736355774818
"age, workclass7, hours_per_week",0.114783348496578
"age, workclass7, native_country",0.0882611524491616
"age, education, marital_status",0.343401929889459
"age, education, occupation",0.232223763627299
"age, education, race",0.184831311227504
"age, education, sex",0.222219514847084
"age, education, hours_per_week",0.210521255111131
"age, education, native_country",0.19637786699067
"age, marital_status, occupation",0.318888141356213
"age, marital_status, race",0.228219280601156
"age, marital_status, sex",0.226654537333611
"age, marital_status, hours_per_week",0.249430697639823
"age, marital_status, native_country",0.243575136445808
"age, occupation, race",0.182368406157902
"age, occupation, sex",0.213535518858705
"age, occupation, hours_per_week",0.205375502750476
"age, occupation, native_country",0.194363024216195
"age, race, sex",0.111847178239007
"age, race, hours_per_week",0.118140715816833
"age, race, native_country",0.0930375607043648
"age, sex, hours_per_week",0.139594698574906
"age, sex, native_country",0.12733205051442
"age, hours_per_week, native_country",0.132029428124526
"workclass7, education, marital_status",0.330448117490371
"workclass7, education, occupation",0.182276646302079
"workclass7, education, race",0.129101483621938
"workclass7, education, sex",0.17098078316266
"workclass7, education, hours_per_week",0.154432662818667
"workclass7, education, native_country",0.138407699179272
"workclass7, marital_status, occupation",0.304487541629085
"workclass7, marital_status, race",0.211584795819307
"workclass7, marital_status, sex",0.210040585602992
"workclass7, marital_status, hours_per_week",0.228829092096722
"workclass7, marital_status, native_country",0.226172518179221
"workclass7, occupation, race",0.128051788521345
"workclass7, occupation, sex",0.164962337523087
"workclass7, occupation, hours_per_week",0.149008180857869
"workclass7, occupation, native_country",0.138528558601641
"workclass7, race, sex",0.0518299076856323
"workclass7, race, hours_per_week",0.055101074883845
"workclass7, race, native_country",0.0270572769055852
"workclass7, sex, hours_per_week",0.0791286867637452
"workclass7, sex, native_country",0.0661640304299534
"workclass7, hours_per_week, native_country",0.0680729856083354
"education, marital_status, occupation",0.355642131077947
"education, marital_status, race",0.331811035771202
"education, marital_status, sex",0.330885062204056
"education, marital_status, hours_per_week",0.339801004437086
"education, marital_status, native_country",0.343796462267117
"education, occupation, race",0.184442890036114
"education, occupation, sex",0.213575424781084
"education, occupation, hours_per_week",0.197958539317983
"education, occupation, native_country",0.193341988816911
"education, race, sex",0.17231756799034
"education, race, hours_per_week",0.156314337177704
"education, race, native_country",0.141248592294951
"education, sex, hours_per_week",0.187003774523229
"education, sex, native_country",0.183440180273555
"education, hours_per_week, native_country",0.16640153041895
"marital_status, occupation, race",0.304828914995195
"marital_status, occupation, sex",0.306294280908928
"marital_status, occupation, hours_per_week",0.315180929465039
"marital_status, occupation, native_country",0.317166085873683
"marital_status, race, sex",0.211562194502364
"marital_status, race, hours_per_week",0.230098158517609
"marital_status, race, native_country",0.22774057303107
"marital_status, sex, hours_per_week",0.227613222422177
"marital_status, sex, native_country",0.226293059362662
"marital_status, hours_per_week, native_country",0.244336669820925
"occupation, race, sex",0.166271027823694
"occupation, race, hours_per_week",0.151004588513512
"occupation, race, native_country",0.141555664858096
"occupation, sex, hours_per_week",0.179845383647257
"occupation, sex, native_country",0.17791075405337
"occupation, hours_per_week, native_country",0.161766365316421
"race, sex, hours_per_week",0.0824247314854714
"race, sex, native_country",0.0700587801719051
"race, hours_per_week, native_country",0.0719526975507185
"sex, hours_per_week, native_country",0.0972512996455381
"age, workclass7, education, marital_status",0.34409349766425
"age, workclass7, education, occupation",0.233160639668592
"age, workclass7, education, race",0.18564936583185
"age, workclass7, education, sex",0.223009966399943
"age, workclass7, education, hours_per_week",0.211803047737859
"age, workclass7, education, native_country",0.197111233794176
"age, workclass7, marital_status, occupation",0.31981638176218
"age, workclass7, marital_status, race",0.229160263194125
"age, workclass7, marital_status, sex",0.227635189744589
"age, workclass7, marital_status, hours_per_week",0.250777708316813
"age, workclass7, marital_status, native_country",0.244258921987573
"age, workclass7, occupation, race",0.183237551404552
"age, workclass7, occupation, sex",0.214413897461584
"age, workclass7, occupation, hours_per_week",0.206531590965089
"age, workclass7, occupation, native_country",0.19521695793243
"age, workclass7, race, sex",0.112719524947741
"age, workclass7, race, hours_per_week",0.119376347959988
"age, workclass7, race, native_country",0.093698945929346
"age, workclass7, sex, hours_per_week",0.140762139158679
"age, workclass7, sex, native_country",0.127905312924805
"age, workclass7, hours_per_week, native_country",0.133159935329695
"age, education, marital_status, occupation",0.369244672288044
"age, education, marital_status, race",0.345165380441218
"age, education, marital_status, sex",0.344207037460951
"age, education, marital_status, hours_per_week",0.355676378831716
"age, education, marital_status, native_country",0.357990529011894
"age, education, occupation, race",0.234528697625749
"age, education, occupation, sex",0.259648706442087
"age, education, occupation, hours_per_week",0.251280000569316
"age, education, occupation, native_country",0.245439289416557
"age, education, race, sex",0.223873923386761
