"combination","R_squared"
"age",0.0682620841074623
"workclass50",0.000624191888871528
"education",0.123683263075408
"marital_status",0.207880416845038
"occupation",0.123224219579079
"race",0.00764655530078484
"sex",0.04557843791618
"hours_per_week",0.0478017770667696
"native_country",0.0191414095464587
"age, workclass50",0.0693490827462296
"age, education",0.181934571339844
"age, marital_status",0.226070736908065
"age, occupation",0.179475413027175
"age, race",0.0742264368036886
"age, sex",0.107890526860942
"age, hours_per_week",0.11359899618637
"age, native_country",0.0875691863969055
"workclass50, education",0.124258119906736
"workclass50, marital_status",0.208941329043178
"workclass50, occupation",0.124415741326349
"workclass50, race",0.00827824270174715
"workclass50, sex",0.0463414878577751
"workclass50, hours_per_week",0.048495934817917
"workclass50, native_country",0.0198197884183435
"education, marital_status",0.329607826572898
"education, occupation",0.18111722527601
"education, race",0.127966855912023
"education, sex",0.169772575666832
"education, hours_per_week",0.152817187496258
"education, native_country",0.137291294199271
"marital_status, occupation",0.303449833190175
"marital_status, race",0.210601885482333
"marital_status, sex",0.208995455674957
"marital_status, hours_per_week",0.227505145483938
"marital_status, native_country",0.225364156319241
"occupation, race",0.127119150446545
"occupation, sex",0.163902047102579
"occupation, hours_per_week",0.147762229441615
"occupation, native_country",0.137536088507967
"race, sex",0.0508393448461698
"race, hours_per_week",0.053765511849548
"race, native_country",0.0261703167771148
"sex, hours_per_week",0.077868764657007
"sex, native_country",0.0653173960903483
"hours_per_week, native_country",0.066653889840718
"age, workclass50, education",0.182990007586303
"age, workclass50, marital_status",0.227382739399558
"age, workclass50, occupation",0.180692647261271
"age, workclass50, race",0.0753283161039912
"age, workclass50, sex",0.109232691240307
"age, workclass50, hours_per_week",0.114586532612732
"age, workclass50, native_country",0.0886670201380553
"age, education, marital_status",0.343401929889459
"age, education, occupation",0.232223763627299
"age, education, race",0.184831311227504
"age, education, sex",0.222219514847084
"age, education, hours_per_week",0.210521255111131
"age, education, native_country",0.19637786699067
"age, marital_status, occupation",0.318888141356213
"age, marital_status, race",0.228219280601156
"age, marital_status, sex",0.226654537333611
"age, marital_status, hours_per_week",0.249430697639823
"age, marital_status, native_country",0.243575136445808
"age, occupation, race",0.182368406157902
"age, occupation, sex",0.213535518858705
"age, occupation, hours_per_week",0.205375502750476
"age, occupation, native_country",0.194363024216195
"age, race, sex",0.111847178239007
"age, race, hours_per_week",0.118140715816833
"age, race, native_country",0.0930375607043648
"age, sex, hours_per_week",0.139594698574906
"age, sex, native_country",0.12733205051442
"age, hours_per_week, native_country",0.132029428124526
"workclass50, education, marital_status",0.330712627888988
"workclass50, education, occupation",0.182127993893254
"workclass50, education, race",0.128591688434547
"workclass50, education, sex",0.170662929642028
"workclass50, education, hours_per_week",0.153293649295186
"workclass50, education, native_country",0.137871506832636
"workclass50, marital_status, occupation",0.304955133854748
"workclass50, marital_status, race",0.21160427380184
"workclass50, marital_status, sex",0.21005439160042
"workclass50, marital_status, hours_per_week",0.228432574855237
"workclass50, marital_status, native_country",0.226468758348779
"workclass50, occupation, race",0.128370807711404
"workclass50, occupation, sex",0.165417426682182
"workclass50, occupation, hours_per_week",0.14885629310455
"workclass50, occupation, native_country",0.138738467444716
"workclass50, race, sex",0.051619699396794
"workclass50, race, hours_per_week",0.054451245278652
"workclass50, race, native_country",0.0268886734155573
"workclass50, sex, hours_per_week",0.0786228817905682
"workclass50, sex, native_country",0.0661154731200079
"workclass50, hours_per_week, native_country",0.067503161388864
"education, marital_status, occupation",0.355642131077947
"education, marital_status, race",0.331811035771202
"education, marital_status, sex",0.330885062204056
"education, marital_status, hours_per_week",0.339801004437086
"education, marital_status, native_country",0.343796462267117
"education, occupation, race",0.184442890036114
"education, occupation, sex",0.213575424781084
"education, occupation, hours_per_week",0.197958539317983
"education, occupation, native_country",0.193341988816911
"education, race, sex",0.17231756799034
"education, race, hours_per_week",0.156314337177704
"education, race, native_country",0.141248592294951
"education, sex, hours_per_week",0.187003774523229
"education, sex, native_country",0.183440180273555
"education, hours_per_week, native_country",0.16640153041895
"marital_status, occupation, race",0.304828914995195
"marital_status, occupation, sex",0.306294280908928
"marital_status, occupation, hours_per_week",0.315180929465039
"marital_status, occupation, native_country",0.317166085873683
"marital_status, race, sex",0.211562194502364
"marital_status, race, hours_per_week",0.230098158517609
"marital_status, race, native_country",0.22774057303107
"marital_status, sex, hours_per_week",0.227613222422177
