"combination","R_squared"
"age35",0.000504217155488873
"workclass",0.0249026896793416
"education",0.123683263075408
"marital_status",0.207880416845038
"occupation",0.123224219579079
"race",0.00764655530078484
"sex",0.04557843791618
"hours_per_week",0.0478017770667696
"native_country",0.0191414095464587
"age35, workclass",0.0255136995035787
"age35, education",0.123791214127317
"age35, marital_status",0.208619156801721
"age35, occupation",0.123915638564934
"age35, race",0.00821478468506942
"age35, sex",0.0459726121132596
"age35, hours_per_week",0.0483490279006658
"age35, native_country",0.0196749385149708
"workclass, education",0.136154937196617
"workclass, marital_status",0.224021216752934
"workclass, occupation",0.133731724392149
"workclass, race",0.0328358150062417
"workclass, sex",0.0673429951298161
"workclass, hours_per_week",0.0664383030907106
"workclass, native_country",0.0426485769310299
"education, marital_status",0.329607826572898
"education, occupation",0.18111722527601
"education, race",0.127966855912023
"education, sex",0.169772575666832
"education, hours_per_week",0.152817187496258
"education, native_country",0.137291294199271
"marital_status, occupation",0.303449833190175
"marital_status, race",0.210601885482333
"marital_status, sex",0.208995455674957
"marital_status, hours_per_week",0.227505145483938
"marital_status, native_country",0.225364156319241
"occupation, race",0.127119150446545
"occupation, sex",0.163902047102579
"occupation, hours_per_week",0.147762229441615
"occupation, native_country",0.137536088507967
"race, sex",0.0508393448461698
"race, hours_per_week",0.053765511849548
"race, native_country",0.0261703167771148
"sex, hours_per_week",0.077868764657007
"sex, native_country",0.0653173960903483
"hours_per_week, native_country",0.066653889840718
"age35, workclass, education",0.136353868151579
"age35, workclass, marital_status",0.224828048489358
"age35, workclass, occupation",0.134537031141003
"age35, workclass, race",0.0334875844373262
"age35, workclass, sex",0.0677717348105237
"age35, workclass, hours_per_week",0.0670228609859712
"age35, workclass, native_country",0.0432712045756051
"age35, education, marital_status",0.329979800962145
"age35, education, occupation",0.181385990986842
"age35, education, race",0.128098982335698
"age35, education, sex",0.169920410165383
"age35, education, hours_per_week",0.153006512630792
"age35, education, native_country",0.137396199284712
"age35, marital_status, occupation",0.304757997569686
"age35, marital_status, race",0.211395527921838
"age35, marital_status, sex",0.209712628492256
"age35, marital_status, hours_per_week",0.228293111175455
"age35, marital_status, native_country",0.226198205100337
"age35, occupation, race",0.127881499881464
"age35, occupation, sex",0.164571608612004
"age35, occupation, hours_per_week",0.1485863695445
"age35, occupation, native_country",0.138212467796778
"age35, race, sex",0.0512804483549256
"age35, race, hours_per_week",0.0543746490208815
"age35, race, native_country",0.0267480646344007
"age35, sex, hours_per_week",0.0783147109694915
"age35, sex, native_country",0.065711368195392
"age35, hours_per_week, native_country",0.067246480562647
"workclass, education, marital_status",0.336460731318436
"workclass, education, occupation",0.18921177736254
"workclass, education, race",0.140515347389276
"workclass, education, sex",0.178939466676481
"workclass, education, hours_per_week",0.161633362308122
"workclass, education, native_country",0.150151078484434
"workclass, marital_status, occupation",0.309796191977469
"workclass, marital_status, race",0.227246540623875
"workclass, marital_status, sex",0.225293017288692
"workclass, marital_status, hours_per_week",0.242713548165965
"workclass, marital_status, native_country",0.24039687102369
"workclass, occupation, race",0.138056518328089
"workclass, occupation, sex",0.171117105699529
"workclass, occupation, hours_per_week",0.155696034382531
"workclass, occupation, native_country",0.147937615041542
"workclass, race, sex",0.0732863655869341
"workclass, race, hours_per_week",0.073212021991493
"workclass, race, native_country",0.0497611846967477
"workclass, sex, hours_per_week",0.0960646354999032
"workclass, sex, native_country",0.0856573872932959
"workclass, hours_per_week, native_country",0.0837448120286026
"education, marital_status, occupation",0.355642131077947
"education, marital_status, race",0.331811035771202
"education, marital_status, sex",0.330885062204056
"education, marital_status, hours_per_week",0.339801004437086
"education, marital_status, native_country",0.343796462267117
"education, occupation, race",0.184442890036114
"education, occupation, sex",0.213575424781084
"education, occupation, hours_per_week",0.197958539317983
"education, occupation, native_country",0.193341988816911
"education, race, sex",0.17231756799034
"education, race, hours_per_week",0.156314337177704
"education, race, native_country",0.141248592294951
"education, sex, hours_per_week",0.187003774523229
"education, sex, native_country",0.183440180273555
"education, hours_per_week, native_country",0.16640153041895
"marital_status, occupation, race",0.304828914995195
"marital_status, occupation, sex",0.306294280908928
"marital_status, occupation, hours_per_week",0.315180929465039
"marital_status, occupation, native_country",0.317166085873683
"marital_status, race, sex",0.211562194502364
"marital_status, race, hours_per_week",0.230098158517609
"marital_status, race, native_country",0.22774057303107
"marital_status, sex, hours_per_week",0.227613222422177
"marital_status, sex, native_country",0.226293059362662
"marital_status, hours_per_week, native_country",0.244336669820925
"occupation, race, sex",0.166271027823694
"occupation, race, hours_per_week",0.151004588513512
"occupation, race, native_country",0.141555664858096
"occupation, sex, hours_per_week",0.179845383647257
"occupation, sex, native_country",0.17791075405337
"occupation, hours_per_week, native_country",0.161766365316421
"race, sex, hours_per_week",0.0824247314854714
"race, sex, native_country",0.0700587801719051
"race, hours_per_week, native_country",0.0719526975507185
"sex, hours_per_week, native_country",0.0972512996455381
"age35, workclass, education, marital_status",0.336869224777335
"age35, workclass, education, occupation",0.189569002648556
"age35, workclass, education, race",0.140726989584826
"age35, workclass, education, sex",0.179159409574023
"age35, workclass, education, hours_per_week",0.161919886742492
"age35, workclass, education, native_country",0.150342548090816
"age35, workclass, marital_status, occupation",0.311195212568346
"age35, workclass, marital_status, race",0.228091184746846
"age35, workclass, marital_status, sex",0.226063250282175
"age35, workclass, marital_status, hours_per_week",0.243481142928732
"age35, workclass, marital_status, native_country",0.241280528519626
"age35, workclass, occupation, race",0.138902385027645
"age35, workclass, occupation, sex",0.171859086421935
"age35, workclass, occupation, hours_per_week",0.156599293316748
"age35, workclass, occupation, native_country",0.148723206960545
"age35, workclass, race, sex",0.0737483372670079
"age35, workclass, race, hours_per_week",0.0738483585981502
"age35, workclass, race, native_country",0.0504029279334705
"age35, workclass, sex, hours_per_week",0.0964985852072071
"age35, workclass, sex, native_country",0.0860754205976142
"age35, workclass, hours_per_week, native_country",0.0843741561011834
"age35, education, marital_status, occupation",0.356336486826207
"age35, education, marital_status, race",0.332195574229068
"age35, education, marital_status, sex",0.331265647272993
"age35, education, marital_status, hours_per_week",0.340193027014229
"age35, education, marital_status, native_country",0.344202146493987
"age35, education, occupation, race",0.184746909851892
"age35, education, occupation, sex",0.213924681888106
"age35, education, occupation, hours_per_week",0.198317407220962
"age35, education, occupation, native_country",0.193586784682557
"age35, education, race, sex",0.172478564205476
"age35, education, race, hours_per_week",0.156526077005852
"age35, education, race, native_country",0.141380343507674
"age35, education, sex, hours_per_week",0.187201957937816
"age35, education, sex, native_country",0.183553998365776
"age35, education, hours_per_week, native_country",0.166590896000758
"age35, marital_status, occupation, race",0.30616094908482
