"combination","R_squared"
"age47",0.0010759509022461
"workclass",0.0249026896793416
"education",0.123683263075408
"marital_status",0.207880416845038
"occupation",0.123224219579079
"race",0.00764655530078484
"sex",0.04557843791618
"hours_per_week",0.0478017770667696
"native_country",0.0191414095464587
"age47, workclass",0.0260561784728982
"age47, education",0.12457811175832
"age47, marital_status",0.20871444544094
"age47, occupation",0.124983064574627
"age47, race",0.00865143970118298
"age47, sex",0.0465942699501666
"age47, hours_per_week",0.0489556787732038
"age47, native_country",0.0201638718885701
"workclass, education",0.136154937196617
"workclass, marital_status",0.224021216752934
"workclass, occupation",0.133731724392149
"workclass, race",0.0328358150062417
"workclass, sex",0.0673429951298161
"workclass, hours_per_week",0.0664383030907106
"workclass, native_country",0.0426485769310299
"education, marital_status",0.329607826572898
"education, occupation",0.18111722527601
"education, race",0.127966855912023
"education, sex",0.169772575666832
"education, hours_per_week",0.152817187496258
"education, native_country",0.137291294199271
"marital_status, occupation",0.303449833190175
"marital_status, race",0.210601885482333
"marital_status, sex",0.208995455674957
"marital_status, hours_per_week",0.227505145483938
"marital_status, native_country",0.225364156319241
"occupation, race",0.127119150446545
"occupation, sex",0.163902047102579
"occupation, hours_per_week",0.147762229441615
"occupation, native_country",0.137536088507967
"race, sex",0.0508393448461698
"race, hours_per_week",0.053765511849548
"race, native_country",0.0261703167771148
"sex, hours_per_week",0.077868764657007
"sex, native_country",0.0653173960903483
"hours_per_week, native_country",0.066653889840718
"age47, workclass, education",0.137151565956146
"age47, workclass, marital_status",0.22503864011618
"age47, workclass, occupation",0.135631863520315
"age47, workclass, race",0.0339300155504357
"age47, workclass, sex",0.0684995410483571
"age47, workclass, hours_per_week",0.067695448516677
"age47, workclass, native_country",0.043752431896719
"age47, education, marital_status",0.33022846758317
"age47, education, occupation",0.182248921556297
"age47, education, race",0.128796877511754
"age47, education, sex",0.170615172944805
"age47, education, hours_per_week",0.153904148733336
"age47, education, native_country",0.138145108208776
"age47, marital_status, occupation",0.304621166613597
"age47, marital_status, race",0.211370894204185
"age47, marital_status, sex",0.209819168141649
"age47, marital_status, hours_per_week",0.228305559462082
"age47, marital_status, native_country",0.226137082164886
"age47, occupation, race",0.128811053208098
"age47, occupation, sex",0.165533927784758
"age47, occupation, hours_per_week",0.149745731551122
"age47, occupation, native_country",0.139482209622033
"age47, race, sex",0.0518042347861685
"age47, race, hours_per_week",0.0548753942041983
"age47, race, native_country",0.0271297079098419
